date,Govt Bond Yield 10 Yr,Real GDP Growth,BI7DRR,Deposit Rate 1M,Deposit Rate 3M,Deposit Rate 6M,Deposit Rate 12M,CPI,JISDOR Exchange Rate,Informal Employment,Cement,Stock Index,Fed Funds,FX,FPI,IPI,JIBOR,JIBOR_1,PMI,Money Supply,Money Supply_1,Motor Sales,Retail,CCI,Exports,Imports,Loans,Trade Bal,Unemployment,Gov Bond,Import Price Index,GFCF,Capacity Utilization,Terms of Trade,Disposable Income,Crude Oil Price,Household Debt,Tax Revenue,Export Price Index,Fiscal Balance,Manufacturing Wages YoY,Household Consumption,Imports Capital Goods,Government Expenditure
1976-12-30,,0.0,,,,,,19.38781626666665,,0.0,0.0,,5.082236972704715,,0.0,0.0,,,,97922.64745579,162806.3847995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.460000000000001,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1977-06-30,,0.0,,,,,,12.054641326666701,,0.0,0.0,,4.913911378943634,,0.0,0.0,,,,112668.58830778,183236.78435816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.361666666666665,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1977-12-30,,0.0,,,,,,10.138490076666649,,0.0,0.0,,6.166965260545904,,0.0,0.0,,,,125721.56835607,195425.43667946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.47666666666667,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1978-06-30,,0.0,,,,,,9.62126951666665,,0.0,0.0,,7.021889282760251,,0.0,0.0,,,,132930.59901012998,211465.77384789998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.165,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1978-12-30,,0.0,,,,,,6.701242000000001,,0.0,0.0,,8.80407857733664,,0.0,0.0,,,,133924.99056243,192194.30982686998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.655000000000001,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1979-06-30,,0.0,,,,,,11.141022976666665,,0.0,0.0,,10.12038609240225,,0.0,0.0,,,,115548.55159128999,180032.57650222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.11,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1979-12-30,,0.0,,,,,,21.17860718166665,,0.0,0.0,,12.256545019496649,,0.0,0.0,,,,136200.14931646,216567.05533797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.775000000000015,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
1980-06-30,,0.0,,,,,,19.94910359,,0.0,0.0,,13.82526094520975,,0.0,0.0,,,,161611.41983446002,255867.45417038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.231666666666701,99.3302307133333,0.0,,,0.0,,0.0,0.0,97.77552414,0.0,,0.0,0.0,0.0
1980-12-30,,0.0,,,,,,16.3622339816667,,0.0,0.0,,13.00056410256408,,0.0,0.0,,,,200458.0741607,309168.7898884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.6883333333333,99.044582365,0.0,,,0.0,,0.0,0.0,96.62449264666665,0.0,,0.0,0.0,0.0
1981-06-30,,0.0,,,,,,15.343431365,,0.0,0.0,,17.15537935720195,,0.0,0.0,,,,219011.77849518,337790.78078421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.355,98.78456751666664,0.0,,,0.0,,0.0,0.0,96.37541834333335,0.0,,0.0,0.0,0.0
1981-12-30,,0.0,,,,,,9.530811193333335,,0.0,0.0,,15.5791947890819,,0.0,0.0,,,,246992.36183309002,380700.82366238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.4666666666667,98.3969332383333,0.0,,,0.0,,0.0,0.0,95.85551071,0.0,,0.0,0.0,0.0
1982-06-30,,0.0,,,,,,9.825657283333335,,0.0,0.0,,14.3854343613376,,0.0,0.0,,,,273558.90606335003,415288.58996182994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.11166666666665,98.23793411166665,0.0,,,0.0,,0.0,0.0,95.905303955,0.0,,0.0,0.0,0.0
1982-12-30,,0.0,,,,,,9.08248630333333,,0.0,0.0,,10.106650537634415,,0.0,0.0,,,,284253.74212883995,438320.07049272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.8916666666667,98.14180374166665,0.0,,,0.0,,0.0,0.0,95.79444249500006,0.0,,0.0,0.0,0.0
1983-06-30,,0.0,,,,,,10.818598386666686,,0.0,0.0,101.646666666667,8.72316767103864,,0.0,0.0,,,,230362.66053152003,399822.64349924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.553333333333299,98.00891876166665,0.0,,,0.0,,0.0,0.0,95.47895049833335,0.0,,0.0,0.0,0.0
1983-12-30,,0.0,,,,,,12.759090191666651,,0.0,0.0,92.29666666666665,9.44925806451613,,0.0,0.0,,,,200496.13020861,372885.16454644,0.0,0.0,0.0,25559.1,0.0,0.0,0.0,,11.6566666666667,98.15277989666666,0.0,,,0.0,,0.0,0.0,95.61272557666669,0.0,,0.0,0.0,0.0
1984-06-30,,0.0,,,,,,11.787040156666649,,0.0,0.0,81.01166666666666,10.10670267533725,,0.0,0.0,,,,204914.5646226,414871.50405948004,0.0,0.0,0.0,47046.0,0.0,0.0,0.0,,12.57166666666665,97.96641031833335,0.0,,,0.0,,0.0,0.0,95.60464477666665,0.0,,0.0,0.0,0.0
1984-12-30,,0.0,,,,,,9.191124850000001,,0.0,0.0,72.895,10.31597873094648,,0.0,0.0,,,,207792.69991902,437163.31450109,0.0,0.0,0.0,49761.399999999994,0.0,0.0,0.0,,12.305,97.58619308333334,0.0,,,0.0,,0.0,0.0,94.78374227166665,0.0,,0.0,0.0,0.0
1985-06-30,,0.0,,,,,,4.674576801666666,,0.0,0.0,69.5833333333333,8.213128914096655,,0.0,0.0,,,,199311.58634917001,448132.94780309,0.0,0.0,0.0,39391.4,0.0,0.0,0.0,,11.1983333333333,97.46366628,0.0,,,0.0,,0.0,0.0,94.80937957833335,0.0,,0.0,0.0,0.0
1985-12-30,,0.0,,,,,,4.77479157666667,,0.0,0.0,67.295,8.009200992555835,,0.0,0.0,,,,228229.1174321,535221.23366483,0.0,0.0,0.0,41111.0,0.0,0.0,0.0,,10.04833333333335,97.399546305,0.0,,,0.0,,0.0,0.0,94.27242914833334,0.0,,0.0,0.0,0.0
1986-06-30,,0.0,,,,,,4.765880821666665,,0.0,0.0,65.8883333333333,7.360056244830445,,0.0,0.0,,,,235964.87086591998,557804.18429099,0.0,0.0,0.0,33297.3,0.0,0.0,0.0,,8.08,95.5909894316667,0.0,,,0.0,,0.0,0.0,90.67831293666666,0.0,,0.0,0.0,0.0
